NFT No,File Path,Name,Size (KB),CRC Value,NFT ID,Containment Field,Containment Field ID,Containment Field %,Heart Humidor,Heart Humidor ID,Heart Humidor %,Brain Bucket,Brain Bucket ID,Brain Bucket %,Exhaust Spout,Exhaust Spout ID,Exhaust Spout %,Aroma Nozzle,Aroma Nozzle ID,Aroma Nozzle %,Rarity Score,Listing Price,Rarity Type,Rarity Counts,Description,Listed on OpenSea?,Contract Address,token_id
4543,C:\Users\Tynan\Documents\layer.bot\nfts\#4543,#4543,1180648,F119AF65,8cf331db8cc66d60,Stripez,8aeb93998b3d8c23,0.0136,Tee,bdc22db2c8e53ad0,0.0046,Bummed,e4cc9bb3646c658a,0.002,Lids,e3339b9acccc6c30,0.0148,Average,ed6c92926d6c9293,0.5773,8605.930188143533,0.005,OEM,5844,"Chopzy#4543 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4544,C:\Users\Tynan\Documents\layer.bot\nfts\#4544,#4544,1448983,B1CE75C7,86cc7b3131339b66,Glow,94926b4f661c3a73,0.0356,Gold,ad00ff24837d836d,0.092,Bummed,e4ce9b936464658e,0.0039,Lids,e0649c9e9bcb6386,0.0136,Average,ed6c92926d6c9293,0.5773,38888.54628252452,0.005,OEM,5844,"Chopzy#4544 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4545,C:\Users\Tynan\Documents\layer.bot\nfts\#4545,#4545,936444,C2EC6540,cc6d3261b366ce61,Solid,8800220088002200,0.0161,Rivets,ad04fb24927d826f,0.0078,Big Grin,e4c69a79652c66c3,0.0133,Gold,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,1154.8472794041966,0.005,OEM,5844,"Chopzy#4545 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4546,C:\Users\Tynan\Documents\layer.bot\nfts\#4546,#4546,1248333,764746FE,b2dc0fcd19304f66,Glow,80ff26c936996897,0.0116,Tee,bfd02f34c22df209,0.0058,Smiley,e5ce9a33652c64c3,0.0176,Tilted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,234482.32927416547,0.005,OEM,5844,"Chopzy#4546 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4547,C:\Users\Tynan\Documents\layer.bot\nfts\#4547,#4547,976235,BB008198,b0c23f936ec69c31,Solid,99cc663399cc6633,0.0122,Shirt,afd02fb4c22dd249,0.0109,Cancer Stick,b461db9ac3cc3c61,0.003,Gold,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,67738.07173524388,0.005,OEM,5844,"Chopzy#4547 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
4548,C:\Users\Tynan\Documents\layer.bot\nfts\#4548,#4548,1517540,D86C5259,94646b699326cf65,Curlies,94c568e6299bed0b,0.0213,Gold,ad00ff24837d836d,0.092,Smiley,e4ce9b33646c61c3,0.0039,Painted,b03030cecfcfcb89,0.0658,Nozzle Port,e626999966669999,0.0411,188696.93836243646,0.005,OEM,5844,"Chopzy#4548 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4549,C:\Users\Tynan\Documents\layer.bot\nfts\#4549,#4549,1592445,F67BE0BB,85e00bb5e36ecc35,Glow,95e12a96699f466c,0.0123,Gold,ad00ff24837d836d,0.092,Widget,bde09e61e11ee017,0.0028,Gold,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,7960.241056338576,0.005,OEM,5844,"Chopzy#4549 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4550,C:\Users\Tynan\Documents\layer.bot\nfts\#4550,#4550,1137759,2762118,b1c31ed36dc66c30,Glow,95957a5e6a5a2a68,0.0108,Shirt,b7c03dc24db22fd0,0.0233,Big Grin,e5869a69653c66c3,0.0059,Gold,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,35796.410663458635,0.005,OEM,5844,"Chopzy#4550 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4551,C:\Users\Tynan\Documents\layer.bot\nfts\#4551,#4551,1563815,C2F572FD,94c31cc779986736,Glow,95957ade6a4a2968,0.0239,Tee,bcc23dd30cc33ed0,0.0078,Widget,bcc09f61e31ee027,0.0035,Tilted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,84625.95812448156,0.005,OEM,5844,"Chopzy#4551 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4552,C:\Users\Tynan\Documents\layer.bot\nfts\#4552,#4552,1284966,D97DB4C2,c9672699981c8f67,Stripez,8aeb93998b3d8c23,0.0136,Shirt,afd02fb4c22dd249,0.0109,Cancer Stick,b460db9bc3cc3c61,0.0035,Tilted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,106421.82348600819,0.005,OEM,5844,"Chopzy#4552 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
4553,C:\Users\Tynan\Documents\layer.bot\nfts\#4553,#4553,1760938,603BC6,ccb9336992249b6d,Curlies,e5eb8b9f64a01989,0.0116,Shirt,bfc03ee19e600fd0,0.0052,Big Grin,e4869b296d3c32c7,0.003,Gold,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,776.5352395993735,0.005,OEM,5844,"Chopzy#4553 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4554,C:\Users\Tynan\Documents\layer.bot\nfts\#4554,#4554,1918459,C5303EC9,97741e8c9336cd25,Curlies,95d53a24613a6db9,0.0102,Gold,ad00ff24837d836d,0.092,Big Grin,e5869ac9613266cf,0.0048,Lids,e1619e9e9e9e2161,0.0127,Average,ed6c92926d6c9293,0.5773,145347.21760187641,0.005,OEM,5844,"Chopzy#4554 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4555,C:\Users\Tynan\Documents\layer.bot\nfts\#4555,#4555,1676562,69731611,c22c3b393366ce65,Glow,c2872fab353d3434,0.0127,Gold,ad00ff24837d836d,0.092,Widget,bce09ff3e01c6033,0.0041,Gold,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,7709.52480259563,0.005,OEM,5844,"Chopzy#4555 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4556,C:\Users\Tynan\Documents\layer.bot\nfts\#4556,#4556,1211323,887AB89B,a6c89fc069639ce6,Stripez,8aed88efc017c566,0.0123,Gold,ad00ff24837d836d,0.092,Soop,e5339ace673130c6,0.0028,Tilted,b632c1c1c93ececc,0.1098,Painted,ed6c92926d6d9292,0.0884,91044.23604608186,0.005,OEM,5844,"Chopzy#4556 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4557,C:\Users\Tynan\Documents\layer.bot\nfts\#4557,#4557,1387674,E36FC0B3,b5c23fd32dd24c30,Glow,95957a5e6a782938,0.0112,Shirt,b5c23dc22db20ff0,0.007,Big Grin,e4c69a79652c66c3,0.0133,Gold,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,114895.52014480527,0.005,OEM,5844,"Chopzy#4557 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4558,C:\Users\Tynan\Documents\layer.bot\nfts\#4558,#4558,1167226,E1EA9D18,e5e31a9a4dcc1933,Flower Fun,95d72b612b607ce1,0.012,Shirt,bfc02dd6c93c87c0,0.0043,Big Grin,e5869a79652c66c3,0.0035,Lids,e131949ececf6990,0.0478,Painted,ed6c92926d6d9292,0.0884,19721.43862372757,0.005,OEM,5844,"Chopzy#4558 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4559,C:\Users\Tynan\Documents\layer.bot\nfts\#4559,#4559,1505283,320B0469,958c5b7533668c33,Glow,95956a5e6a7a292a,0.0136,Gold,ad00ff24837d836d,0.092,Big Grin,e58e9a71652c66c3,0.0059,Gold,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,7199.33566124739,0.005,OEM,5844,"Chopzy#4559 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4560,C:\Users\Tynan\Documents\layer.bot\nfts\#4560,#4560,1363293,78C3CE40,b5ca3bd26cd24d30,Glow,80ff26c936996897,0.0116,Shirt,b5c23dc22db20ff0,0.007,Bummed,e4cc9bb3646c6586,0.007,Gold,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,110933.60565705337,0.005,OEM,5844,"Chopzy#4560 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4561,C:\Users\Tynan\Documents\layer.bot\nfts\#4561,#4561,1222695,624AC50A,b830c7c3cd9c1c67,Solid,cccc3333cccc3333,0.013,Gold,ad00ff24837d836d,0.092,Big Grin,e58e9a71652c66c3,0.0059,Beanie,bc34c3c39a3cc3c3,0.0112,Average,ed6c92926d6c9293,0.5773,129315.10005595516,0.005,OEM,5844,"Chopzy#4561 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4562,C:\Users\Tynan\Documents\layer.bot\nfts\#4562,#4562,856327,2CB91F20,e9926dcb38c23563,Solid,99cc663399cc6633,0.0122,Tee,fb9469b3cc4b34c0,0.0072,Smiley,e4ce9a33656c64c3,0.0128,Tilted,b632c1c1c93ececc,0.1098,Bent,ed2692d96c2693c9,0.0078,95706.89495440907,0.005,OEM,5844,"Chopzy#4562 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4563,C:\Users\Tynan\Documents\layer.bot\nfts\#4563,#4563,1438895,6EF64962,8db492bdc32cda29,Glow,809124cb66b96f9f,0.0102,Gold,ad00ff24837d836d,0.092,Big Grin,e5869a69653c66c3,0.0059,Gold,b03030c6cfcfcbc9,0.1923,Nozzle Port,e626999966669999,0.0411,134831.3536816908,0.005,OEM,5844,"Chopzy#4563 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4564,C:\Users\Tynan\Documents\layer.bot\nfts\#4564,#4564,1555748,92E18E9D,85e11bb16366cc75,Glow,95e12a96699f466c,0.0123,Gold,ad00ff24837d836d,0.092,Big Grin,e5869a79652c66c3,0.0035,Gold,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,7960.241056338576,0.005,OEM,5844,"Chopzy#4564 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4565,C:\Users\Tynan\Documents\layer.bot\nfts\#4565,#4565,1155877,AED6F9DA,acc233d22ef64d64,Stripz,a87da2afe606846b,0.0106,Shirt,bfc02dd6c93c87c0,0.0043,Bummed,e4cc9bb3646c6586,0.007,Gold,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,849.7932810710126,0.005,OEM,5844,"Chopzy#4565 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4566,C:\Users\Tynan\Documents\layer.bot\nfts\#4566,#4566,1238389,51E0B7F9,e6989b2c936ccc33,Glow,95957a5e6a782938,0.0112,Tee,bfc02f34c22dd21b,0.0063,Tongue,e4929b6d33946633,0.0043,Gold,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,804.2686410136369,0.005,OEM,5844,"Chopzy#4566 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4567,C:\Users\Tynan\Documents\layer.bot\nfts\#4567,#4567,1089031,B4F07DFB,d88e2dd973868d61,Glow,d892676d9e903173,0.0116,Shirt,bfc02dd6c93c87c0,0.0043,Cancer Stick,b461db9ac3cc3c61,0.003,Painted,b03030cecfcfcb89,0.0658,Bent,ed2692d96c2693c9,0.0078,167966.05204528902,0.005,OEM,5844,"Chopzy#4567 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
4568,C:\Users\Tynan\Documents\layer.bot\nfts\#4568,#4568,1007279,BD6C2A44,b1611ecc8dce4d74,Glow,95947a5e685d2276,0.0097,Gold,ad00ff24837d836d,0.092,Striped,e5ce9a33616c64c3,0.0035,Lids,e1618e9e9e963169,0.0142,Average,ed6c92926d6c9293,0.5773,136694.34128174148,0.005,OEM,5844,"Chopzy#4568 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4569,C:\Users\Tynan\Documents\layer.bot\nfts\#4569,#4569,1435702,6DF1CEF7,b5c23fd22fd24c30,Flower Fun,95d72b612b607ce1,0.012,Shirt,bdc23dc20df24f90,0.0072,Big Grin,e5869a69653c66c3,0.0059,Gold,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,750.6507316127278,0.005,OEM,5844,"Chopzy#4569 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4570,C:\Users\Tynan\Documents\layer.bot\nfts\#4570,#4570,1215910,8A1DD2D1,c39d5b3c4966cc32,Glow,95957a5e6a5a2a68,0.0108,Tee,bfc02f34c22dd21b,0.0063,Smiley,e58e9a33653c64c3,0.0026,Gold,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,834.0563684585865,0.005,OEM,5844,"Chopzy#4570 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4571,C:\Users\Tynan\Documents\layer.bot\nfts\#4571,#4571,1224635,DD4B61CC,c49e3993639ccc27,Glow,95946a6a6f6a7a22,0.0109,Shirt,bdc23dc20df24f90,0.0072,Widget,bcc09f61e31ee027,0.0035,Painted,b430309bcbcbcecc,0.0039,Average,ed6c92926d6c9293,0.5773,158.9175805751863,0.005,OEM,5844,"Chopzy#4571 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4572,C:\Users\Tynan\Documents\layer.bot\nfts\#4572,#4572,1352829,13622E2E,a5f31a98cdce6c30,Glow,95957a5e6a5a2968,0.0106,Tee,bfd02fb0c22db249,0.0035,Big Grin,e5ce9a33616c6463,0.0059,Lids,e3339b9acccc6c30,0.0148,Average,ed6c92926d6c9293,0.5773,11041.57080742944,0.005,OEM,5844,"Chopzy#4572 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4573,C:\Users\Tynan\Documents\layer.bot\nfts\#4573,#4573,1606555,4D4C08A4,ccd33dd32cc24de0,Curlies,c45729e2893afd0b,0.0125,Tee,bdc22db2c8e53ad0,0.0046,Bummed,e4cc9bb3646c658a,0.002,Gold,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,720.6247023482185,0.005,OEM,5844,"Chopzy#4573 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4574,C:\Users\Tynan\Documents\layer.bot\nfts\#4574,#4574,826942,68F98799,9cc631c93ed24f70,Solid,8800220088002200,0.0161,Shirt,b5c23dc22db20ff0,0.007,Bummed,e4cc9bb3646c6586,0.007,Lids,e1619e9e9e9e2161,0.0127,Flames,eb6a94946b6b9494,0.0048,2343457.0678665168,0.005,OEM,5844,"Chopzy#4574 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4575,C:\Users\Tynan\Documents\layer.bot\nfts\#4575,#4575,1484835,959FB60F,cc9b6c63339234cd,Curlies,e5eb8b9f64a01989,0.0116,Shirt,acd32cc31ce22dd6,0.0043,Striped,e5ce9a31612c64cf,0.0033,Gold,b03030c6cfcfcbc9,0.1923,Nozzle Port,e626999966669999,0.0411,10907.391577146434,0.005,OEM,5844,"Chopzy#4575 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4576,C:\Users\Tynan\Documents\layer.bot\nfts\#4576,#4576,998388,4AD8C54F,8ee00fc81936cf67,Solid,8800220088002200,0.0161,Gold,ad00ff24837d836d,0.092,Widget,bce09ff3e01c6033,0.0041,Tilted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,171.47794688658536,0.005,OEM,5844,"Chopzy#4576 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4577,C:\Users\Tynan\Documents\layer.bot\nfts\#4577,#4577,1700511,76EE83D9,b5c91ec139c69c63,Curlies,95c52ac6298f6f0b,0.0127,Rivets,ad04fb24927d826f,0.0078,Big Grin,e58e9a71652c66c3,0.0059,Gold,b03030c6cfcfcbc9,0.1923,Bent,ed2692d96c2693c9,0.0078,6730197.197658417,0.005,OEM,5844,"Chopzy#4577 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4578,C:\Users\Tynan\Documents\layer.bot\nfts\#4578,#4578,1154900,29211E71,a23cd239cb66cc33,Stripez,8234a67cce2db07e,0.0122,Tee,bfc02f34c22dd21b,0.0063,Big Grin,e4c69a39656466d3,0.003,Gold,b03030c6cfcfcbc9,0.1923,Shower,bd3fc0c03fc2e42c,0.0052,81970.49193443147,0.005,OEM,5844,"Chopzy#4578 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4579,C:\Users\Tynan\Documents\layer.bot\nfts\#4579,#4579,1696253,33864FA5,e4e33a932dca1d32,Curlies,95d56ace290a6f0b,0.0225,Tee,bdc22db2c8e53ad0,0.0046,Big Grin,e4869a79653c66c3,0.0026,Umbrella,f77f8c889b73a080,0.0147,Average,ed6c92926d6c9293,0.5773,5237.193131578323,0.005,OEM,5844,"Chopzy#4579 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4580,C:\Users\Tynan\Documents\layer.bot\nfts\#4580,#4580,1805319,9A636E8E,b4384bc7cb8c3c36,Glow,95957ade6a4a2968,0.0239,Gold,ad00ff24837d836d,0.092,Tongue,e59b9a64334c6533,0.008,Beanie,bc34c3c39a3cc3c3,0.0112,Painted,ed6c92926d6d9292,0.0884,459350.27850297134,0.005,OEM,5844,"Chopzy#4580 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4581,C:\Users\Tynan\Documents\layer.bot\nfts\#4581,#4581,1128313,34469666,b59553d02fe25964,Solid,99cc663399cc6633,0.0122,Gold,ad00ff24837d836d,0.092,Bummed,e4ce9b33666430ce,0.0033,Gold,b03030c6cfcfcbc9,0.1923,Hearts,e575dcd853636640,0.0041,1130027.990612523,0.005,OEM,5844,"Chopzy#4581 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4582,C:\Users\Tynan\Documents\layer.bot\nfts\#4582,#4582,1714848,FEA0E90B,c13c4b2d613ee467,Glow,95947a5e6a5a296a,0.0114,Tee,eb906b94d22ec03f,0.0052,Say Aaah,e48e9b61679c6661,0.0124,Tilted,b632c1c1c93ececc,0.1098,Bent,ed2692d96c2693c9,0.0078,102423.16828454305,0.005,OEM,5844,"Chopzy#4582 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4583,C:\Users\Tynan\Documents\layer.bot\nfts\#4583,#4583,1578969,25368A97,c33c1b39c23ec32d,Curlies,c45729e2893afd0b,0.0125,Tee,bfc02f34c22dd21b,0.0063,Vape,a4db9a61c12c9b3e,0.0028,Gold,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,720.6247023482185,0.005,OEM,5844,"Chopzy#4583 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4584,C:\Users\Tynan\Documents\layer.bot\nfts\#4584,#4584,1346978,CFFA4FD3,84315a4c978ded73,Glow,95946a6a6a286f6d,0.0106,Shirt,bfc03ee19e600fd0,0.0052,Tongue,e4929b6d33946633,0.0043,Lids,e131949ececf6990,0.0478,Sneeze,ec6d93926c6d9192,0.003,657877.4242783084,0.005,OEM,5844,"Chopzy#4584 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4585,C:\Users\Tynan\Documents\layer.bot\nfts\#4585,#4585,1435040,C0D8710B,d0ce3dc335d2cc31,Glow,c2872fab353d3434,0.0127,Shirt,b5c23dc22db20ff0,0.007,Smiley,e4ce9a33656c64c3,0.0128,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,19484.832713942975,0.005,OEM,5844,"Chopzy#4585 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4586,C:\Users\Tynan\Documents\layer.bot\nfts\#4586,#4586,1166480,ADF0DFF4,c5611b9ccc6c9b33,Glow,94906bcf669c3a72,0.0094,Gold,ad00ff24837d836d,0.092,Big Grin,e4869b296d3c32c7,0.003,Lids,e131949ececf6990,0.0478,Painted,ed6c92926d6d9292,0.0884,273655.48506559996,0.005,OEM,5844,"Chopzy#4586 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4587,C:\Users\Tynan\Documents\layer.bot\nfts\#4587,#4587,1450248,B9E85EC5,a6e31bb06ce69932,Glow,80ff26c936996897,0.0116,Gold,ad00ff24837d836d,0.092,Cancer Stick,b461db9ac3cc3c61,0.003,Painted,b030308acfcfcfc9,0.002,Average,ed6c92926d6c9293,0.5773,1623.1274627712992,0.005,OEM,5844,"Chopzy#4587 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
4588,C:\Users\Tynan\Documents\layer.bot\nfts\#4588,#4588,1363610,9A339F12,b5ce39c225966c72,Glow,94906b4f669c7873,0.0133,Shirt,b5c23dc22db20ff0,0.007,Say Aaah,e48e9b61679c6661,0.0124,Gold,b03030c6cfcfcbc9,0.1923,Sneeze,ec6d93926c6d9192,0.003,18618718.253921706,0.005,OEM,5844,"Chopzy#4588 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4589,C:\Users\Tynan\Documents\layer.bot\nfts\#4589,#4589,1449298,440992C8,94304bc79f9c3c63,Glow,d892676d9e903173,0.0116,Gold,ad00ff24837d836d,0.092,Tongue,e59b9a64334c6533,0.008,Beanie,bc34c3c3983cc3d3,0.0413,Magnum,ee6491914e66b599,0.0142,1597775.6100294497,0.005,OEM,5844,"Chopzy#4589 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4590,C:\Users\Tynan\Documents\layer.bot\nfts\#4590,#4590,2768075,F7041D2F,8c18f12177e68f71,Sky,a01af126ce788df3,0.0109,Shirt,bfc03ee19e600fd0,0.0052,Big Grin,e4c69a79652c66c3,0.0133,Gold,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,826.4044751699755,0.005,OEM,5844,"Chopzy#4590 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4591,C:\Users\Tynan\Documents\layer.bot\nfts\#4591,#4591,1458157,4BA24102,b3f0cccc33318d66,Curlies,94d468e6a398b9b9,0.0084,Gold,ad00ff24837d836d,0.092,Soop,e5339ace673130c6,0.0028,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,2241.461734303223,0.005,OEM,5844,"Chopzy#4591 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4592,C:\Users\Tynan\Documents\layer.bot\nfts\#4592,#4592,1817633,B0247216,84931edb6cc62c67,Glow,95957ade6a4a2968,0.0239,Shirt,acd32cc31ce22dd6,0.0043,Smiley,e4ce9a33656c64c3,0.0128,Gold,b03030c6cfcfcbc9,0.1923,Bent,ed2692d96c2693c9,0.0078,27895.118594144045,0.005,OEM,5844,"Chopzy#4592 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4593,C:\Users\Tynan\Documents\layer.bot\nfts\#4593,#4593,1854818,36F889D2,c4cc399366cc8f33,Curlies,c4f42b862b993d99,0.0122,Shirt,bdc23dc20df24f90,0.0072,Say Aaah,e48e9b61679c6661,0.0124,Gold,b03030c6cfcfcbc9,0.1923,Painted,ed6c92926d6d9292,0.0884,4821.7936432018505,0.005,OEM,5844,"Chopzy#4593 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4594,C:\Users\Tynan\Documents\layer.bot\nfts\#4594,#4594,1347143,32F1D67,ca3037d9cacc8f61,Stripez,8aeb93998b3d8c23,0.0136,Gold,ad00ff24837d836d,0.092,Cancer Stick,b4619b9bc3cc3c61,0.0035,Lids,e3339b9acccc6c30,0.0148,Average,ed6c92926d6c9293,0.5773,93542.71943634277,0.005,OEM,5844,"Chopzy#4594 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
4595,C:\Users\Tynan\Documents\layer.bot\nfts\#4595,#4595,1648423,468EC113,92316e6dd2389367,Glow,d0922f6dbe103973,0.0119,Shirt,bfc03ee19e600fd0,0.0052,Smiley,e5ce9a33652c64c3,0.0176,Soop,ba3ac1c1c13ececc,0.013,Average,ed6c92926d6c9293,0.5773,11197.16631072741,0.005,OEM,5844,"Chopzy#4595 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
4596,C:\Users\Tynan\Documents\layer.bot\nfts\#4596,#4596,1239369,B9639960,a5ca1ed129f66c32,Glow,95957a5e6a782938,0.0112,Shirt,bfc02dd6c93c87c0,0.0043,Big Grin,e4c69a79652c66c3,0.0133,Blank,8000000000000000,1,Bent,ed2692d96c2693c9,0.0078,11446.886446886449,0.005,OEM,5844,"Chopzy#4596 is seen as OEM in TinMania.
There exists only 5844 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
