NFT No,File Path,Name,Size (KB),CRC Value,NFT ID,Containment Field,Containment Field ID,Containment Field %,Heart Humidor,Heart Humidor ID,Heart Humidor %,Brain Bucket,Brain Bucket ID,Brain Bucket %,Exhaust Spout,Exhaust Spout ID,Exhaust Spout %,Aroma Nozzle,Aroma Nozzle ID,Aroma Nozzle %,Rarity Score,Listing Price,Rarity Type,Rarity Counts,Description,Listed on OpenSea?,Contract Address,token_id
87,C:\Users\twintersx\Documents\layer.bot\finals\#87.PNG,#87,1040555,9BC753E,b3e21bcc9cc62d64,Solid,8800220088002200,0.0817,Tin,bdc23fe4c22dd248,0.218,Bummed,e4c69b396d3232cc,0.0053,Lids,e3339b9acccc6c30,0.0148,Average,ed6c92926d6c9293,0.5773,536.8837181594131,0.005,OEM,1515,"#87 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
453,C:\Users\twintersx\Documents\layer.bot\finals\#453.PNG,#453,2082926,2718EBB6,a1c91bc49ec69eb2,Curlies,95c56ac6298b6f0b,0.0257,Tin,bdc23fe4c22dd248,0.218,Bummed,e4c69b396c2632ce,0.006,Poppies,f9694c86969696b2,0.0109,Average,ed6c92926d6c9293,0.5773,728.9797274091113,0.005,OEM,1515,"#453 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
943,C:\Users\twintersx\Documents\layer.bot\finals\#943.PNG,#943,1256421,EA0BFC36,ecd9338c6c62c963,Solid,88ed770a886f66c6,0.0106,Tee,bdc22f32cb2d30c3,0.0045,Happy,e4c69b39646672c3,0.0021,Lids,e9698e9696963349,0.0163,Widget,e9699296266c9b99,0.0183,316268.13718699734,0.005,OEM,1515,"#943 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
741,C:\Users\twintersx\Documents\layer.bot\finals\#741.PNG,#741,1889741,3ADCACA0,b0ce1fc129726766,Glow,95945ade6a4a696a,0.0116,Shirt,b7c83de29d620fc0,0.0211,Vape,a4ce9b31cd326639,0.013,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,1359.9975097901597,0.005,OEM,1515,"#741 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
698,C:\Users\twintersx\Documents\layer.bot\finals\#698.PNG,#698,1198675,6DDC6D83,e0ca2f9139d26e66,Stripez,8ad02cf9c44bec3b,0.0123,Tee,bfc02fb0c32db249,0.0158,Smiley,e4ce9b396c666483,0.005,Painted,b632c1c1c93ececc,0.1098,Widget,ca4ab5b5664ad549,0.0092,5093867.383844074,0.005,OEM,1515,"#698 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
979,C:\Users\twintersx\Documents\layer.bot\finals\#979.PNG,#979,1151038,FBCA2F50,edc81bf01cc68cb3,Solid,8800220088002200,0.0168,Red,ad04fb2480ff827d,0.0845,Big Teeth,e48edb61319e64c9,0.0047,Poppies,f9694c86969696b2,0.0109,Average,ed6c92926d6c9293,0.5773,158.9175805751863,0.005,OEM,1515,"#979 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
597,C:\Users\twintersx\Documents\layer.bot\finals\#597.PNG,#597,1215648,99C4FDEE,b4ca1fc92ce22ce6,Flower Fun,95d72b612b607ce1,0.012,Painted,add22dd2c23dd249,0.0156,Bummed,e4c69b396c2626cd,0.0297,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,84273.34996562956,0.005,OEM,1515,"#597 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
24,C:\Users\twintersx\Documents\layer.bot\finals\#24.PNG,#24,1834620,247805B2,b4da4fc1391c6536,Curlies,95d56ace290a6f0b,0.0225,Shirt,b7c83dc24db00ff0,0.0158,Widget,bcc09f71e11e6037,0.0087,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,44376.85264012898,0.005,OEM,1515,"#24 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1030,C:\Users\twintersx\Documents\layer.bot\finals\#1030.PNG,#1030,1692759,3D0A9795,a4c99bc96c629bb2,Curlies,95c52ac6298f6f0b,0.0127,Rivets,ad04fb24927d826f,0.0078,Smiley,e4ce9b33646c61c3,0.0039,Tilted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,159256.72434449682,0.005,OEM,1515,"#1030 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1637,C:\Users\twintersx\Documents\layer.bot\finals\#1637.PNG,#1637,846736,B254014C,ce669339320cce67,Solid,cc993366cc993366,0.0112,Gold,ad00ff24837d836d,0.092,Tongue,e4969b6966246673,0.0031,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,4938880.958715017,0.005,OEM,1515,"#1637 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
37,C:\Users\twintersx\Documents\layer.bot\finals\#37.PNG,#37,1661957,A4F2FC9C,b6e61be03fc40c33,Glow,bffb448856a84897,0.0128,Tin,bdc23fe4c22dd248,0.218,Say Aaah,e48e9b3167646633,0.0117,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,3228.1424811327165,0.005,OEM,1515,"#37 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
29,C:\Users\twintersx\Documents\layer.bot\finals\#29.PNG,#29,849193,C57A5789,b7c619c83be62c64,Solid,8800220088002200,0.0817,Tin,bdc23fe4c22dd248,0.218,Tongue,e4969a69233666cd,0.0053,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,7.945879028759315,0.005,OEM,1515,"#29 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
936,C:\Users\twintersx\Documents\layer.bot\finals\#936.PNG,#936,1387241,4881630F,90b9cb2dc06f7233,Glow,95e12a96699f466c,0.0123,Shirt,afc02d36c82df2c9,0.0071,Big Teeth,e4ce9b71313664c9,0.0105,Tilted,b232c1c9c83ececd,0.0294,Average,ed6c92926d6c9293,0.5773,4790.115669126515,0.005,OEM,1515,"#936 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1122,C:\Users\twintersx\Documents\layer.bot\finals\#1122.PNG,#1122,1108820,EA62E67F,a4c22fd33dc64d34,Curlies,94a96b1b7c6436b1,0.0088,Tee,bfc02fb0ca2df209,0.0161,Smiley,e5ce9a33652c64c3,0.0176,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,196.84109412153754,0.005,OEM,1515,"#1122 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1310,C:\Users\twintersx\Documents\layer.bot\finals\#1310.PNG,#1310,1396467,48B09B59,b4c69b39398e6427,Curlies,94d468e6a398b9b9,0.0084,Shirt,b7c83da2c9322fd0,0.0089,Smiley,e4ce9b31646c6593,0.0456,Tilted,b232c1c1c93ecece,0.0148,Average,ed6c92926d6c9293,0.5773,1565551.7731240243,0.005,OEM,1515,"#1310 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
392,C:\Users\twintersx\Documents\layer.bot\finals\#392.PNG,#392,1471989,F626B0D5,c69d1b31e34e6833,Glow,94926b4f661c3a73,0.0356,Tee,bfc02f30c22db2cb,0.0148,Tongue,e48e9b7986266633,0.0057,Tin,b03030c6cfcfcbc9,0.1923,Widget,ca48b59b66b4595a,0.0086,1147652.8807407566,0.005,OEM,1515,"#392 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1076,C:\Users\twintersx\Documents\layer.bot\finals\#1076.PNG,#1076,1135202,64717534,e593596633cd2c62,Flower Fun,95d72b613b607ce0,0.0241,Tee,fb9469b3cc4b34c0,0.0072,Tongue,e59b9a64334c6533,0.008,Blank,8000000000000000,1,Sneeze,ec6d93926c6d9192,0.003,13831.258644536654,0.005,OEM,1515,"#1076 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1081,C:\Users\twintersx\Documents\layer.bot\finals\#1081.PNG,#1081,1311274,6EC30B5E,b03cc7c3cf1c0d66,Stripez,8ad02cf9c44bec3b,0.0123,Tee,bfd02f34c22df209,0.0058,Vape,a4db9a61c12c9b3e,0.0028,Beanie,bc34c3c39a3cc3c3,0.0112,Bent,ed2692d96c2693c9,0.0078,160455374.9213127,0.005,Luxury,147,"#1081 is seen as LUXURY in TinMania.
There exists only 147 LUXURY Chopzies in the entire metaverse of TinMania.  
",no,,
1336,C:\Users\twintersx\Documents\layer.bot\finals\#1336.PNG,#1336,2875347,E89E6B60,ad0bf3147ce60c63,Sky,a01af126ce788df3,0.0109,Blue,ad04fb24937c836d,0.0936,Bummed,e4ce9b316464659b,0.0072,Flowers,f979309486cecd49,0.0108,Average,ed6c92926d6c9293,0.5773,157207.16660255054,0.005,OEM,1515,"#1336 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1195,C:\Users\twintersx\Documents\layer.bot\finals\#1195.PNG,#1195,1446330,98E08442,b83067c3cb9c3c63,Curlies,94c12ac31bdf634e,0.0133,Shirt,b7c03dc24db22fd0,0.0233,Cancer Stick,b4619b9bc3cc3c61,0.0035,Beanie,bc34c3c3983cc3d3,0.0413,Average,ed6c92926d6c9293,0.5773,135344.56757322623,0.005,OEM,1515,"#1195 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
1516,C:\Users\twintersx\Documents\layer.bot\finals\#1516.PNG,#1516,1522915,FB15530A,b4ce3fd12dc22d30,Curlies,95c52ac6298f6f0b,0.0127,Shirt,afd02dd6c02dd269,0.0111,Cancer Stick,e4c69a3969c63693,0.0031,Blank,8000000000000000,1,Large,ea6a95916a6e9591,0.0327,69978375.07259995,0.005,OEM,1515,"**#1516 is seen as OEM in TinMania.**
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",yes,0x2953399124f0cbb46d2cbacd8a89cf0599974963,60674814258320342811872185747820543606661342593621638378285445029065023029249
381,C:\Users\twintersx\Documents\layer.bot\finals\#381.PNG,#381,1521249,7CEA4827,d0e63b6d6066643d,Glow,d0922f6dbe103973,0.0119,Stellar,bdc23dc2833cc33c,0.0217,Bummed,e4c69b396c2632ce,0.006,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,756.9587209540111,0.005,OEM,1515,"#381 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1283,C:\Users\twintersx\Documents\layer.bot\finals\#1283.PNG,#1283,1503036,9F78E389,b5845b5839a64f66,Glow,d892676d9e903173,0.0116,Blue,ad04fb24937c836d,0.0936,Smiley,e4ce9b31646c6593,0.0456,Tilted,b232c1c1c93ecece,0.0148,Hearts,e575dcd863636640,0.0156,3989145.235829586,0.005,OEM,1515,"#1283 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1044,C:\Users\twintersx\Documents\layer.bot\finals\#1044.PNG,#1044,844182,53A17AD0,c4603a996dcc9f33,Glow,94906ac57f943e33,0.0111,Tee,bfd02fb0c22db249,0.0035,Big Grin,e4c69a79652c66c3,0.0133,Lids,e1619e9e9e9e2161,0.0127,Painted,ed6c92926d6d9292,0.0884,80245.56426594406,0.005,OEM,1515,"#1044 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
918,C:\Users\twintersx\Documents\layer.bot\finals\#918.PNG,#918,1390709,9DBD3B39,82ad833dd26ec06f,Glow,809124cb66b96f9f,0.0102,Tee,bfc02f34c22db0cb,0.0032,Happy,e49edb61383664c9,0.0097,Painted,b633c1c1c83ececc,0.0122,Shades,e3669c9863679c98,0.0127,632756.006752772,0.005,OEM,1515,"#918 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1642,C:\Users\twintersx\Documents\layer.bot\finals\#1642.PNG,#1642,1143207,101ACAEA,b0c23fc16df24d32,Stripez,8aed88efc017c566,0.0123,Shirt,afd02dd6c02dd269,0.0111,Smiley,e4c69a39696666c3,0.0036,Painted,b232c1c9c93ececc,0.0345,Shades,e3669c9863679c98,0.0127,4643512222.032034,0.025,Classic,25,"#1642 is seen as CLASSIC in TinMania.
There exists only 25 CLASSIC Chopzies in the entire metaverse of TinMania.  
",no,,
295,C:\Users\twintersx\Documents\layer.bot\finals\#295.PNG,#295,1966520,F27C5341,d0764a39313ee627,Curlies,95d53a24613a6db9,0.0102,Shirt,afd02f36c22dd249,0.0197,Big Grin,e4c69b3965646693,0.034,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,1546.663834663319,0.005,OEM,1515,"#295 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1519,C:\Users\twintersx\Documents\layer.bot\finals\#1519.PNG,#1519,1046067,8A14F08A,94c64b6939962e67,Glow,95946a6a6f6a7a22,0.0109,Tin,bdc23fe4c22dd248,0.218,Tongue,e49e9b61932664c7,0.0027,Painted,b632c1c1c93ececc,0.1098,Sneeze,cab4954b6ab4995a,0.0095,149426388.09292814,0.005,Luxury,147,"#1519 is seen as LUXURY in TinMania.
There exists only 147 LUXURY Chopzies in the entire metaverse of TinMania.  
",no,,
1357,C:\Users\twintersx\Documents\layer.bot\finals\#1357.PNG,#1357,1879493,30CA05E3,b5861bc02de63d72,Curlies,95c52ac6298f6f0b,0.0127,Blue,ad04fb24937c836d,0.0936,Bummed,e4ce9b31646465ce,0.0048,Blue,b03030cecfcfcb89,0.0658,Hearts,e575dcd863636640,0.0156,819539.5903683596,0.005,OEM,1515,"#1357 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1241,C:\Users\twintersx\Documents\layer.bot\finals\#1241.PNG,#1241,1667279,C0ED9DA0,b4c31f996cc66c31,Glow,95957ade6a4a2968,0.0239,Shirt,afd02fb4c22dd249,0.0109,Big Grin,e4ce9b316564649b,0.0287,Blue,b03030cecfcfcb89,0.0658,Average,ed6c92926d6c9293,0.5773,101052.75309686149,0.005,OEM,1515,"#1241 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
529,C:\Users\twintersx\Documents\layer.bot\finals\#529.PNG,#529,1522060,6EB6D439,e69b9b31c6c64c31,Curlies,ebaa56199ce64646,0.0127,Tee,bfc02f34c22df20b,0.0234,Tongue,e48e9b3986666633,0.011,Painted,b03030c6cfcfcb99,0.045,Average,ed6c92926d6c9293,0.5773,129528.80246685739,0.005,OEM,1515,"#529 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
750,C:\Users\twintersx\Documents\layer.bot\finals\#750.PNG,#750,2139719,3450F2E2,b9c933d49cc64c66,Curlies,ebaa56199ce64646,0.0127,Tin,bdc23fe4c22dd248,0.218,Bummed,e4c69b396c2624cf,0.0033,Flowers,f979309486cecd49,0.0108,Average,ed6c92926d6c9293,0.5773,57931.45981889263,0.005,OEM,1515,"#750 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
608,C:\Users\twintersx\Documents\layer.bot\finals\#608.PNG,#608,868519,B539CBB4,e4c333924eccd933,Solid,8800220088002200,0.0817,Shirt,b7c83dc24db00ff0,0.0158,Tongue,e49e9b7186646633,0.0187,Lids,e131949ececf6990,0.0478,Painted,ed6c92926d6d9292,0.0884,14978.307815489292,0.005,OEM,1515,"#608 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
376,C:\Users\twintersx\Documents\layer.bot\finals\#376.PNG,#376,1548348,625068D8,a4ca1fd12bc66c33,Curlies,95c52ac6298f6f0b,0.0127,Shirt,b7c83dc24db00ff0,0.0158,Tongue,e48e9b3986666633,0.011,Blank,8000000000000000,1,Bent,ed24929b6d64929b,0.0211,236187.40620407628,0.005,OEM,1515,"#376 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1340,C:\Users\twintersx\Documents\layer.bot\finals\#1340.PNG,#1340,1853353,44527EF1,949c4bc3393e3c66,Glow,94926b4f661c3a73,0.0356,Blue,ad04fb24937c836d,0.0936,Smiley,e4ce9b31646c6593,0.0456,Beanie,bc34c3c3983cc3d3,0.0413,Average,ed6c92926d6c9293,0.5773,12587.009040762468,0.005,OEM,1515,"#1340 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1453,C:\Users\twintersx\Documents\layer.bot\finals\#1453.PNG,#1453,1431893,C30703FE,9cc47b61938ccd63,Curlies,94c568e69b9bc90b,0.0161,Blue,ad04fb24937c836d,0.0936,Say Aaah,e4ce9b31c7446633,0.0039,Blank,8000000000000000,1,Magnum,ee6491914e66b599,0.0142,11982441.677669901,0.005,OEM,1515,"#1453 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
671,C:\Users\twintersx\Documents\layer.bot\finals\#671.PNG,#671,2068678,88483BF9,f0db3c903cc66dc2,Curlies,fc7788e0199aad0b,0.0109,Shirt,b6c33cc32dd22fc0,0.0183,Cancer Stick,e4c69b3965c63493,0.0103,Flowers,f979309486cecd49,0.0108,Average,ed6c92926d6c9293,0.5773,1428601.0479610416,0.005,OEM,1515,"#671 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
521,C:\Users\twintersx\Documents\layer.bot\finals\#521.PNG,#521,1253828,1BCA563E,ecc299952dca4b33,Solid,88ed770a886f66c6,0.0106,Shirt,b7c03dc24db22fd0,0.0233,Say Aaah,e4ce9b31666c6623,0.0133,Lids,e1619e9e9e9e2161,0.0127,Widget,ca48b59b66b4595a,0.0086,37071148.53491337,0.005,OEM,1515,"#521 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1654,C:\Users\twintersx\Documents\layer.bot\finals\#1654.PNG,#1654,907073,ED8BAD4A,b4c21bd86de36d30,Glow,95947a5e685d2276,0.0097,Shirt,afd02dd6c02dd269,0.0111,Big Grin,e4c69b19646631db,0.0039,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,4125144.0852498743,0.005,OEM,1515,"#1654 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1034,C:\Users\twintersx\Documents\layer.bot\finals\#1034.PNG,#1034,945245,E19F8ECE,e3351a9ccb6ec831,Glow,95947a5e685d2276,0.0097,Tee,bfc02f34c22dd21b,0.0063,Big Grin,e4c69a79652c66c3,0.0133,Lids,e131949ececb6992,0.0136,Average,ed6c92926d6c9293,0.5773,13130.697606651991,0.005,OEM,1515,"#1034 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
57,C:\Users\twintersx\Documents\layer.bot\finals\#57.PNG,#57,1845969,35E5A491,b7c01fc66966cc26,Curlies,95c56ac6298b6f0b,0.0257,Tin,bdc23fe4c22dd248,0.218,Widget,bce09f61603ce28f,0.01,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,41.32022375849878,0.005,OEM,1515,"#57 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
811,C:\Users\twintersx\Documents\layer.bot\finals\#811.PNG,#811,956706,29879728,e0313769c88ecf71,Solid,8800220088002200,0.0817,Tee,bfc02f34c22df20b,0.0234,Cancer Stick,e4c69b3965663493,0.0177,Lids,e1618e9e9e963169,0.0142,Widget,ca4ab5b5664ad549,0.0092,327120.65780038835,0.005,OEM,1515,"#811 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
278,C:\Users\twintersx\Documents\layer.bot\finals\#278.PNG,#278,1193374,297FFD3C,b4644e9296376d69,Glow,95946a6a6a286f6d,0.0106,Shirt,b7c83dc24db00ff0,0.0158,Big Grin,e4c69a39612666cf,0.0077,Cowboy,ad69c3c2969c3c69,0.0152,Average,ed6c92926d6c9293,0.5773,10342.737212022512,0.005,OEM,1515,"#278 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
242,C:\Users\twintersx\Documents\layer.bot\finals\#242.PNG,#242,1048391,197DC715,ec6273d3968c2d61,Solid,8800220088002200,0.0817,Tee,bfc02fb0c32df209,0.0207,Say Aaah,e48e9b31e7646433,0.0083,Cowboy,ad69c3c2969c3c69,0.0152,Flames,cc44b3a94c56b3ab,0.0144,69.44444444444444,0.005,OEM,1515,"#242 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
708,C:\Users\twintersx\Documents\layer.bot\finals\#708.PNG,#708,2221123,7A0792E8,d08e2bc33c9e6d61,Curlies,c4f42b862b993d99,0.0122,Shirt,b7c03dc20db26fd0,0.0139,Vape,b4ce9b31cd326619,0.0057,Beanie,bc34c3c3983cc3d3,0.0413,Large,ea6a95916a6e9591,0.0327,4366440.6830137065,0.005,OEM,1515,"#708 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
94,C:\Users\twintersx\Documents\layer.bot\finals\#94.PNG,#94,1950293,9DDFDB00,d4cc1b713be68c31,Curlies,c4f42b862b993d99,0.0122,Tin,bdc23fe4c22dd248,0.218,Big Grin,e4c69b3965646693,0.034,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,3386.903586762194,0.005,OEM,1515,"#94 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1332,C:\Users\twintersx\Documents\layer.bot\finals\#1332.PNG,#1332,1046809,813F8571,a4cc1b3979663c36,Glow,95957a5e6a5a286a,0.013,Tee,bfc02f30ca2db0cb,0.0093,Smiley,e4ce9b31646c30db,0.0089,Blank,8000000000000000,1,Average,ed6c92926d6c9293,0.5773,133.24627909765618,0.005,OEM,1515,"#1332 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1083,C:\Users\twintersx\Documents\layer.bot\finals\#1083.PNG,#1083,929253,49D64205,cc6c333127669b71,Solid,8800220088002200,0.0161,Gold,ad00ff24837d836d,0.092,Smiley,e5ce9a33652c64c3,0.0176,Gold,b03030c6cfcfcbc9,0.1923,Painted,ed6c92926d6d9292,0.0884,639.4117657289412,0.005,OEM,1515,"#1083 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
100,C:\Users\twintersx\Documents\layer.bot\finals\#100.PNG,#100,1368820,C5C1A1B,b4c61bf30d966d30,Curlies,94c12ac31bdf634e,0.0133,Shirt,b7c03dc24db22fd0,0.0233,Vape,a4ce9b31cd326639,0.013,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,29067.762042507766,0.005,OEM,1515,"#100 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
622,C:\Users\twintersx\Documents\layer.bot\finals\#622.PNG,#622,873544,82515599,e68b9b98666638b2,Solid,89ad03a50dc727cf,0.0103,Tee,bfc02f30c22db2cb,0.0148,Say Aaah,e4869b69633626cd,0.012,Tin,b03030c6cfcfcbc9,0.1923,Flames,ec4493bb6c4492bb,0.0077,4430278.728629303,0.005,OEM,1515,"#622 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
1524,C:\Users\twintersx\Documents\layer.bot\finals\#1524.PNG,#1524,938757,9CE5156C,e4ca3b313fc62c32,Glow,d0922f6dbe303873,0.0123,Painted,add22dd2c23dd249,0.0156,Tongue,e48e9a319bc66633,0.0056,Blank,8000000000000000,1,Painted,ed6c92926d6d9292,0.0884,10527615.096647212,0.005,OEM,1515,"#1524 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
676,C:\Users\twintersx\Documents\layer.bot\finals\#676.PNG,#676,946345,3C389A10,b7c03bc41ecc0d73,Solid,8800220088002200,0.0817,Tin,bdc23fe4c22dd248,0.218,Say Aaah,e48e9b31672c6663,0.0083,Lids,e1618e9e9e963169,0.0142,Average,ed6c92926d6c9293,0.5773,559.5689456872757,0.005,OEM,1515,"#676 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
269,C:\Users\twintersx\Documents\layer.bot\finals\#269.PNG,#269,1346989,4C4BB18D,b6c89fc039c66936,Stripez,aaef10c1cc7dcc26,0.0139,Tin,bdc23fe4c22dd248,0.218,Widget,bcc09f71e11e6037,0.0087,Painted,b632c1c1c93ececc,0.1098,Average,ed6c92926d6c9293,0.5773,5206.247479891047,0.005,OEM,1515,"#269 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
404,C:\Users\twintersx\Documents\layer.bot\finals\#404.PNG,#404,1115613,49B494B5,c6ccd7393836e161,Solid,8800220088002200,0.0817,Tee,bfc02f30c22db2cb,0.0148,Vape,b4ce9b31cd326619,0.0057,Beanie,bc34c3c31c3cc3d3,0.0138,Average,ed6c92926d6c9293,0.5773,8481.20656222841,0.005,OEM,1515,"#404 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
",no,,
149,C:\Users\twintersx\Documents\layer.bot\finals\#149.PNG,#149,1622198,9C540548,b3c29fc039e23cf0,Flower Fun,8dd791e1b7701ce0,0.0111,Tin,bdc23fe4c22dd248,0.218,Cancer Stick,e4c69a396566368e,0.0077,Tin,b03030c6cfcfcbc9,0.1923,Average,ed6c92926d6c9293,0.5773,3722.542680945835,0.005,OEM,1515,"#149 is seen as OEM in TinMania.
There exists only 1515 OEM Chopzies in the entire metaverse of TinMania.  
100% of TinMania! proceeds from the 'Cancer Stick' trait are donated to the [GO2 Foundation](https://go2foundation.org/get-involved/donate-cryptocurrency/) for Lung Cancer.",no,,
